Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_D_BOSS_FIEND_3,,(You seem to have caught the Fiend in the middle of trying to swallow an entire treasure chest in one bite. You duck as it spits it at you at high velocity. Get ready for a fight!),(あなたは悪魔が宝箱を丸ごと一口で飲み込もうとしている最中に出くわしたようだ。悪魔が高速であなたに向かって宝箱を吐き出したので、身をかがめる。戦闘の準備をしろ！),"(Du scheinst den Unhold dabei erwischt zu haben, wie er versuchte, eine ganze Schatztruhe auf einmal zu verschlingen. Du duckst dich, als er sie mit hoher Geschwindigkeit auf dich spuckt. Mach dich bereit für einen Kampf!)",(Vous semblez avoir surpris le Démon en train d'essayer d'avaler un coffre au trésor entier d'une seule bouchée. Vous vous baissez alors qu'il le crache vers vous à grande vitesse. Préparez-vous au combat !),(¡Parece que has sorprendido al Demonio mientras intentaba tragarse un cofre del tesoro entero de un solo bocado. Te agachas cuando lo escupe hacia ti a gran velocidad. ¡Prepárate para la batalla!),(Parece que você pegou o Demônio no meio de uma tentativa de engolir um baú de tesouro inteiro de uma só vez. Você se abaixa quando ele o cospe em você em alta velocidade. Prepare-se para uma luta!),"(Похоже, вы застали Демона в момент, когда он пытался проглотить целый сундук с сокровищами за один укус. Вы пригибаетесь, когда он выплёвывает его в вас на большой скорости. Готовьтесь к бою!)",(Sembra che tu abbia sorpreso il Demone mentre cercava di ingoiare un intero forziere in un sol boccone. Ti abbassi mentre te lo sputa addosso ad alta velocità. Preparati a combattere!),（你似乎撞見了這隻魔物正試圖一口吞下整個寶箱。當它高速朝你吐出寶箱時，你趕緊低頭閃避。準備戰鬥吧！）,（你似乎撞见了恶鬼正试图一口吞下整个宝箱。它怒吼一声，将宝箱朝你喷吐过来，你连忙低头闪避。战斗一触即发！）,(당신은 마귀가 보물 상자 전체를 한 입에 삼키려는 중간에 발견한 것 같습니다. 마귀가 고속으로 그것을 당신에게 뱉자 몸을 숙입니다. 전투 준비를 하세요!),"(Wygląda na to, że przyłapałeś Bestię w trakcie próby połknięcia całej skrzyni skarbów za jednym zamachem. Uchylasz się, gdy wypluwa ją w twoim kierunku z dużą prędkością. Przygotuj się do walki!)","(Схоже, ви застали Демона саме тоді, коли він намагався проковтнути цілу скриню зі скарбами за один раз. Ви присідаєте, коли він випльовує її у вас на великій швидкості. Готуйтеся до бою!)",(Je lijkt de Duivel te hebben betrapt terwijl hij probeerde een hele schatkist in één hap te slikken. Je duikt weg als hij deze met hoge snelheid naar je spuugt. Maak je klaar voor een gevecht!),(Şeytanı bir hazine sandığını tek lokmada yutmaya çalışırken yakalamış gibisin. Onu yüksek hızla sana tükürdüğünde eğiliyorsun. Bir dövüşe hazırlan!)
L_D_BOSS_HARPY_1,,(The Harpy immediately starts shrieking at the top of its lungs as soon as it spots you. Your creatures immediately move forward to shut it up.),ハーピーはあなたを見つけるとすぐに全力で金切り声を上げ始めた。あなたの生物たちはすぐさま前に出て、それを黙らせようとする。,"Die Harpyie beginnt sofort aus voller Kehle zu kreischen, sobald sie dich erblickt. Deine Kreaturen rücken umgehend vor, um sie zum Schweigen zu bringen.",La Harpie commence immédiatement à hurler à pleins poumons dès qu'elle vous aperçoit. Vos créatures s'avancent aussitôt pour la faire taire.,La Arpía comienza a chillar a todo pulmón tan pronto como te ve. Tus criaturas avanzan inmediatamente para hacerla callar.,(A Harpia imediatamente começa a gritar a plenos pulmões assim que o avista. Suas criaturas imediatamente avançam para calá-la.),"Гарпия тут же начинает пронзительно кричать во всё горло, как только замечает вас. Ваши существа немедленно бросаются вперёд, чтобы заставить её замолчать.",(L'Arpia inizia immediatamente a strillare a squarciagola non appena ti avvista. Le tue creature si muovono subito in avanti per farla tacere.),鷹身女妖一看到你就立刻開始拼命尖叫。你的生物立即向前移動，試圖讓牠閉嘴。,（鹰身女妖一见到你，立刻尖声大叫，声嘶力竭你的生物立即上前让它闭嘴。）,하피는 당신을 발견하자마자 목청껏 비명을 지르기 시작합니다. 당신의 생물들이 즉시 앞으로 나아가 하피의 입을 막습니다.,"Harpia natychmiast zaczyna wrzeszczeć na całe gardło, gdy tylko cię zauważa. Twoje stworzenia natychmiast ruszają naprzód, by ją uciszyć.","(Гарпія негайно починає верещати на все горло, щойно помічає вас. Ваші істоти одразу ж кидаються вперед, щоб змусити її замовкнути.)",De Harpij begint onmiddellijk uit alle macht te krijsen zodra ze je opmerkt. Je wezens komen meteen in actie om haar de mond te snoeren.,"Harpy, sizi görür görmez avazı çıktığı kadar çığlık atmaya başlar. Yaratıklarınız onu susturmak için hemen ileri atılır."
L_D_BOSS_HARPY_2,,"(Giving you an unnervingly sadistic look, the Harpy ruffles up its feathers and issues a shrill battle cry before diving head first at you!)",(不気味なほどサディスティックな視線を向けながら、ハーピーは羽毛を逆立て、鋭い雄叫びを上げてから頭から真っ直ぐあなたに飛びかかってきた！),"(Mit einem beunruhigend sadistischen Blick sträubt die Harpyie ihre Federn und stößt einen schrillen Kampfschrei aus, bevor sie kopfüber auf dich zustürzt!)","(Vous lançant un regard sadique inquiétant, la Harpie ébouriffe ses plumes et pousse un cri de guerre strident avant de plonger tête première vers vous !)","(Dándote una mirada inquietantemente sádica, la Arpía eriza sus plumas y emite un agudo grito de batalla antes de lanzarse de cabeza contra ti!)","(Lançando-lhe um olhar perturbadoramente sádico, a Harpia eriça suas penas e emite um estridente grito de guerra antes de mergulhar de cabeça em sua direção!)","(Одаривая вас пугающе садистским взглядом, Гарпия взъерошивает перья и издаёт пронзительный боевой клич, прежде чем броситься на вас головой вперёд!)","(Lanciandoti uno sguardo inquietantemente sadico, l'Arpia arruffa le sue piume ed emette un acuto grido di battaglia prima di tuffarsi a capofitto verso di te!)",(這隻鷹身女妖給了你一個令人不安的虐待狂眼神，牠抖動羽毛，發出一聲尖銳的戰鬥嘶叫，然後一頭朝你俯衝而來！),（鹰身女妖投来一记令人不寒而栗的残忍目光，抖动羽翼，发出刺耳的战斗尖啸，随即俯身扑来！）,"(하피가 당신에게 불안하게 가학적인 눈빛을 보내며, 깃털을 부풀리고 날카로운 전투 함성을 지르더니 머리부터 당신을 향해 돌진합니다!)","(Rzucając ci niepokojąco sadystyczne spojrzenie, Harpia nastroszyła pióra i wydała przenikliwy okrzyk bojowy, po czym zanurkowała prosto na ciebie!)","(Кидаючи на вас моторошно садистський погляд, Гарпія настовбурчує пір'я і видає пронизливий бойовий крик, перш ніж стрімголов кинутися на вас!)","(De Harpij geeft je een verontrustend sadistische blik, zet haar veren op en slaakt een schelle strijdkreet voordat ze met haar hoofd vooruit op je afduikt!)","(Sana rahatsız edici derecede sadistik bir bakış atarak, Harpi tüylerini kabarttı ve sana doğru kafa üstü dalış yapmadan önce tiz bir savaş çığlığı attı!)"
L_D_BOSS_HARPY_3,,"(A huge ruffle of loose feathers and dust fly into the air as the Harpy tries to create a distraction. Wise to its tricks, your creatures intercept the attack!)",ハーピーが気を散らそうと、大量の羽毛と埃を空中に舞い上げる。しかし、その策略を見抜いた仲間たちが攻撃を阻止した！,"(Eine riesige Wolke aus losen Federn und Staub fliegt in die Luft, als die Harpyie versucht, eine Ablenkung zu schaffen. Deine Kreaturen, die ihre Tricks durchschauen, fangen den Angriff ab!)","(Un énorme nuage de plumes et de poussière s'élève dans les airs tandis que la Harpie tente de créer une diversion. Conscientes de ses ruses, vos créatures interceptent l'attaque !)","(¡Un gran revuelo de plumas sueltas y polvo vuela por el aire mientras la Arpía intenta crear una distracción. Conocedoras de sus trucos, tus criaturas interceptan el ataque!)","(Uma enorme nuvem de penas soltas e poeira voa no ar enquanto a Harpia tenta criar uma distração. Conhecedoras de seus truques, suas criaturas interceptam o ataque!)","(Огромное облако перьев и пыли взлетает в воздух, когда Гарпия пытается создать отвлекающий маневр. Зная её уловки, ваши существа перехватывают атаку!)","Un enorme scompiglio di piume sparse e polvere si alza nell'aria mentre l'Arpia cerca di creare una distrazione. Consapevoli dei suoi trucchi, le tue creature intercettano l'attacco!",當哈比鳥試圖製造混亂時，大量鬆散的羽毛和灰塵飛揚到空中。你的生物洞悉了它的詭計，成功攔截了這次攻擊！,（随着一阵蓬乱羽毛与尘土腾空而起，鸟身女妖试图借此制造混乱掩护自身行动。你的生物洞悉了它的诡计，拦截了这次攻击！）,하피가 주의를 분산시키려고 하자 느슨한 깃털과 먼지가 공중으로 크게 휘날립니다. 그러나 그 술책을 간파한 당신의 생물들이 공격을 저지합니다!,"(Ogromna chmura luźnych piór i kurzu wzbija się w powietrze, gdy Harpia próbuje stworzyć dywersję. Twoje stworzenia, znające jej sztuczki, przechwytują atak!)","(Величезна хмара пір'я та пилу злітає в повітря, коли Гарпія намагається створити відволікаючий маневр. Знаючи її хитрощі, ваші істоти перехоплюють атаку!)","Een enorme wolk van losse veren en stof vliegt de lucht in terwijl de Harpij probeert een afleiding te creëren. Bekend met haar trucs, onderscheppen je wezens de aanval!","(Harpy, bir dikkat dağıtma yaratmaya çalışırken havaya büyük bir tüy ve toz bulutu yükselir. Hilelerine karşı tetikte olan yaratıklarınız saldırıyı önlüyor!)"
L_D_BOSS_GARGOYLE_1,,"(You hear a loud, stony thud as a Gargoyle drops from the ceiling in front of you, ready to protect the treasure hoard.)",(天井から石像鬼が落ちてきて、大きな石の音が響く。宝物を守るために、あなたの前に立ちはだかっている。),"(Du hörst einen lauten, steinernen Aufprall, als ein Gargoyle von der Decke vor dir herabstürzt, bereit, den Schatz zu beschützen.)","(Vous entendez un bruit sourd et pierreux alors qu'une Gargouille tombe du plafond devant vous, prête à protéger le trésor.)","(Oyes un fuerte golpe pétreo cuando una Gárgola cae del techo frente a ti, lista para proteger el tesoro acumulado.)","(Você ouve um estrondo alto e pétreo quando uma Gárgula cai do teto à sua frente, pronta para proteger o tesouro acumulado.)","(Вы слышите громкий, каменный удар, когда Горгулья падает с потолка перед вами, готовая защищать сокровищницу.)","(Senti un forte tonfo pietroso mentre un Gargoyle cade dal soffitto davanti a te, pronto a proteggere il tesoro accumulato.)",（你聽到一聲巨大的石頭撞擊聲，一隻石像鬼從天花板上落下，擋在你面前，準備保護寶藏。）,（你听到一声巨响，一只滴水兽从天花板上落下，挡在你面前，准备保护这堆宝藏。）,(당신 앞에 가고일이 천장에서 떨어지며 큰 돌 같은 소리가 들립니다. 보물 창고를 지키려는 듯 싸울 준비를 하고 있습니다.),"(Słyszysz głośny, kamienny łomot, gdy Gargulec spada z sufitu przed tobą, gotowy bronić skarbca.)","(Ви чуєте гучний, кам'яний удар, коли Горгулья падає зі стелі перед вами, готова захищати скарбницю.)","(Je hoort een luid, stenig bonk wanneer een Waterspuwer van het plafond valt en voor je landt, klaar om de schat te beschermen.)","(Önünüzde bir Gargoyle tavanından düşerken yüksek, taşımsı bir gümbürtü duyarsınız, hazine yığınını korumaya hazır.)"
L_D_BOSS_GARGOYLE_2,,(What you thought was a statue comes to life as you approach! Looks like the Gargoyle doesn't want you touching the treasure.),近づくと、彫像だと思っていたものが動き出した！ガーゴイルは宝物に触れさせたくないようだ。,"(Was du für eine Statue gehalten hast, erwacht zum Leben, als du dich näherst! Anscheinend will der Gargoyle nicht, dass du den Schatz berührst.)",(Ce que vous pensiez être une statue prend vie à votre approche ! On dirait que la Gargouille ne veut pas que vous touchiez au trésor.),(Lo que pensabas que era una estatua cobra vida cuando te acercas. Parece que el Gárgola no quiere que toques el tesoro.),(O que você pensou ser uma estátua ganha vida quando você se aproxima! Parece que a Gárgula não quer que você toque no tesouro.),"(То, что вы приняли за статую, оживает, когда вы приближаетесь! Похоже, Горгулья не хочет, чтобы вы трогали сокровище.)",(Quella che pensavi fosse una statua prende vita mentre ti avvicini! Sembra che il Gargoyle non voglia che tu tocchi il tesoro.),（當你靠近時，你以為是雕像的東西突然活了過來！看來石像鬼不想讓你碰那些寶藏。）,（当你靠近时，你以为是雕像的东西突然活了过来！看来这只滴水兽不想让你碰那些宝藏。）,(당신이 접근하자 동상이라고 생각했던 것이 살아 움직이기 시작합니다! 가고일이 당신이 보물에 손대는 것을 원치 않는 것 같습니다.),"(To, co uznałeś za posąg, ożywa, gdy się zbliżasz! Wygląda na to, że Gargulec nie chce, byś dotykał skarbu.)","(Те, що ви вважали статуєю, оживає, коли ви наближаєтесь! Схоже, Гаргулья не хоче, щоб ви торкалися скарбу.)",(Wat je dacht dat een standbeeld was komt tot leven als je dichterbij komt! Het lijkt erop dat de Waterspuwer niet wil dat je de schat aanraakt.),(Yaklaştığınızda heykel sandığınız şey canlanıyor! Görünüşe göre Gargoyle hazineye dokunmanızı istemiyor.)
L_D_BOSS_GARGOYLE_3,,"(Someone has set a Gargoyle to guard their treasure. It beats its wings, shaking off a considerable layer of dust as it moves to attack!)",(誰かがガーゴイルを宝物の番人に仕立てたようだ。翼を羽ばたかせると、動き出す際にかなりの埃を振り落とし、攻撃態勢に入った！),"(Jemand hat einen Gargoyle aufgestellt, um seinen Schatz zu bewachen. Er schlägt mit den Flügeln und schüttelt dabei eine beachtliche Staubschicht ab, während er zum Angriff übergeht!)","(Quelqu'un a placé une Gargouille pour garder son trésor. Elle bat des ailes, secouant une épaisse couche de poussière alors qu'elle s'apprête à attaquer !)","(¡Alguien ha puesto una Gárgola para proteger su tesoro. Bate sus alas, sacudiéndose una considerable capa de polvo mientras se dispone a atacar!)","(Alguém colocou um Gárgula para guardar seu tesouro. Ele bate suas asas, sacudindo uma considerável camada de poeira enquanto se move para atacar!)","(Кто-то поставил Горгулью охранять свои сокровища. Она бьёт крыльями, стряхивая с себя значительный слой пыли, готовясь к атаке!)","(Qualcuno ha messo un Gargoyle a guardia del proprio tesoro. Sbatte le ali, scuotendosi di dosso un notevole strato di polvere mentre si muove per attaccare!)",(有人設置了一個石像鬼來守護他們的寶藏。它拍打著翅膀，抖落了一層厚厚的灰塵，準備攻擊！),（有人设置了一个滴水兽来守卫他们的宝藏。它拍打着翅膀，抖落了厚厚的一层灰尘，准备发起攻击！）,(누군가가 자신의 보물을 지키도록 가고일을 배치했다. 가고일이 날개를 펄럭이며 공격 태세를 취하자 상당한 양의 먼지가 떨어져 나온다!),"(Ktoś ustawił Gargulca do pilnowania swojego skarbu. Bije on skrzydłami, strząsając z siebie pokaźną warstwę kurzu, gdy rusza do ataku!)","(Хтось поставив Горгулью охороняти свій скарб. Вона б'є крилами, струшуючи значний шар пилу, готуючись до атаки!)","(Iemand heeft een Waterspuwer aangesteld om hun schat te bewaken. Hij slaat met zijn vleugels, schudt een aanzienlijke laag stof van zich af terwijl hij zich klaarmaakt voor de aanval!)","(Biri hazinesini korumak için bir Gargoyle yerleştirmiş. Saldırmak için harekete geçerken kanatlarını çırpıyor, üzerindeki hatırı sayılır toz tabakasını silkeliyor!)"
L_D_BOSS_MANTICORE_1,,(Your blood runs cold as the Manticore meets your gaze and bares its fangs. It's a good thing your creatures are here to protect you.),マンティコアがあなたを見つめ、牙をむき出しにした時、あなたの血は凍りつく。幸い、あなたの生物たちがあなたを守るためにここにいる。,"Dir läuft es eiskalt den Rücken hinunter, als der Mantikor deinen Blick erwidert und seine Fangzähne entblößt. Gut, dass deine Kreaturen hier sind, um dich zu beschützen.",Votre sang se glace lorsque la Manticore croise votre regard et dévoile ses crocs. Heureusement que vos créatures sont là pour vous protéger.,Tu sangre se hiela cuando el Manticora encuentra tu mirada y muestra sus colmillos. Es una suerte que tus criaturas estén aquí para protegerte.,Seu sangue gela quando o Manticora encontra seu olhar e mostra suas presas. É bom que suas criaturas estejam aqui para protegê-lo.,"Ваша кровь стынет в жилах, когда Мантикора встречается с вами взглядом и обнажает клыки. Хорошо, что ваши существа здесь, чтобы защитить вас.",Il sangue ti si gela nelle vene quando il Manticora incrocia il tuo sguardo e mostra i suoi artigli. È un bene che le tue creature siano qui a proteggerti.,當蠍尾獅與你四目相對並露出獠牙時，你的血液彷彿凝結。幸好你的生物們在此保護你。,（当蝎狮与你对视并露出獠牙时，你只觉血液为之一凝。幸好你的生物在这里保护你。）,만티코어가 당신의 시선을 마주하고 송곳니를 드러내자 당신의 피가 차갑게 식습니다. 당신을 보호해줄 생물들이 있어 다행입니다.,"Krew zastyga ci w żyłach, gdy Mantykora spotyka twoje spojrzenie i odsłania kły. To dobrze, że twoje stworzenia są tutaj, by cię chronić.","(Ваша кров холоне, коли Мантикора зустрічається з вами поглядом і оголює ікла. Добре, що ваші істоти тут, щоб захистити вас.)",Je bloed bevriest wanneer de Manticore je blik vangt en zijn hoektanden ontbloot. Het is maar goed dat je wezens hier zijn om je te beschermen.,Mantikor bakışlarınla karşılaşıp dişlerini gösterdiğinde kanın donuyor. İyi ki yaratıkların seni korumak için burada.
L_D_BOSS_MANTICORE_2,,"(The Manticore was already alert when you entered, having smelled a human. You wonder what kind of evil could create such a beast as you order your creatures to kill it.)",マンティコアはあなたが入ってきた時、すでに人間の匂いを嗅ぎつけて警戒していた。あなたは配下の生物たちにそれを殺すよう命じながら、こんな獣を生み出したのはどんな邪悪な存在なのかと思いを巡らせる。,"(Der Mantikor war bereits alarmiert, als du eintratest, da er einen Menschen gerochen hatte. Du fragst dich, welche Art von Übel eine solche Bestie erschaffen konnte, während du deinen Kreaturen befiehlst, sie zu töten.)","(Le Manticore était déjà en alerte quand vous êtes entré, ayant senti un humain. Vous vous demandez quel genre de mal pourrait créer une telle bête alors que vous ordonnez à vos créatures de la tuer.)","(El Manticora ya estaba alerta cuando entraste, habiendo olido a un humano. Te preguntas qué tipo de maldad podría crear semejante bestia mientras ordenas a tus criaturas que la maten.)","(O Manticora já estava alerta quando você entrou, tendo sentido o cheiro de um humano. Você se pergunta que tipo de maldade poderia criar uma besta como essa enquanto ordena que suas criaturas a matem.)","(Мантикора уже была настороже, когда вы вошли, почуяв человека. Вы задаетесь вопросом, какое зло могло создать такое чудовище, приказывая своим существам убить его.)","(Il Manticora era già in allerta quando sei entrato, avendo fiutato un umano. Ti chiedi che tipo di male potrebbe creare una bestia simile mentre ordini alle tue creature di ucciderla.)",(當你進入時，蠍尾獅已經警覺起來，因為牠嗅到了人類的氣味。你命令你的生物殺死牠時，不禁思考是什麼樣的邪惡力量創造出了這樣的野獸。),（当你进入时，蝎狮已经警觉起来，它闻到了人类的气味。当你命令你的生物杀死它时，你不禁想知道是什么样的邪恶存在创造了这样可怕的野兽。）,(맨티코어는 인간의 냄새를 맡고 이미 경계하고 있었다. 당신은 생물들에게 그것을 죽이라고 명령하면서 어떤 종류의 악이 이런 짐승을 만들었을지 궁금해한다.),"(Mantykora była już w stanie gotowości, gdy wszedłeś, wyczuwszy zapach człowieka. Zastanawiasz się, jakiego rodzaju zło mogło stworzyć taką bestię, gdy rozkazujesz swoim stworzeniom, by ją zabiły.)","(Мантикора вже була насторожі, коли ви увійшли, відчувши запах людини. Ви задумуєтесь, яке зло могло створити таку потвору, віддаючи своїм істотам наказ вбити її.)","(De Manticore was al alert toen je binnenkwam, omdat hij een mens had geroken. Je vraagt je af wat voor kwaad zo'n beest kon scheppen terwijl je je wezens opdracht geeft om het te doden.)","(Manticore, bir insanın kokusunu aldığı için siz içeri girdiğinizde zaten tetikte bekliyordu. Yaratıklarınıza onu öldürme emri verirken, böyle bir canavarı ne tür bir kötülüğün yaratabileceğini merak ediyorsunuz.)"
L_D_BOSS_MANTICORE_3,,"(Pacing back and forth, the Manticore whips its stinger tail around and shakes its mane in an attempt at intimidation. Unfazed, you begin the assault.)",(マンティコアは行ったり来たりと歩き回り、毒針の尾を振り回し、たてがみを震わせて威嚇しようとしている。動じることなく、あなたは攻撃を開始する。),"(Hin und her schreitend, peitscht der Mantikor seinen Stachelschwanz umher und schüttelt seine Mähne in einem Versuch der Einschüchterung. Unbeeindruckt beginnst du den Angriff.)","(Faisant les cent pas, la Manticore fait claquer sa queue à dard et secoue sa crinière pour tenter de vous intimider. Imperturbable, vous lancez l'assaut.)","(Caminando de un lado a otro, el Manticora agita su cola con aguijón y sacude su melena en un intento de intimidación. Sin inmutarte, comienzas el asalto.)","(Andando de um lado para o outro, a Manticora chicoteia sua cauda com ferrão e sacode sua juba numa tentativa de intimidação. Impassível, você inicia o ataque.)","(Расхаживая взад-вперёд, Мантикора хлещет своим хвостом с жалом и трясёт гривой, пытаясь запугать вас. Невозмутимо вы начинаете атаку.)","(Camminando avanti e indietro, il Manticora agita la sua coda con pungiglione e scuote la criniera nel tentativo di intimidire. Impassibile, inizi l'assalto.)",（獅鷲獸來回踱步，甩動著帶刺的尾巴，搖晃著鬃毛試圖恫嚇你。你毫不畏懼，開始發動攻擊。）,（蝎狮来回踱步，甩动尾巴上的毒刺，摇晃鬃毛，试图威吓你。你毫不在意，迅速展开攻击。）,"(맨티코어가 앞뒤로 왔다갔다하며, 위협하려는 듯 독침 꼬리를 휘두르고 갈기를 흔든다. 당신은 동요하지 않고 공격을 시작한다.)","(Krążąc tam i z powrotem, Mantykora wymachuje swoim kolczastym ogonem i potrząsa grzywą w próbie zastraszenia. Niewzruszony, rozpoczynasz atak.)","(Крокуючи туди-сюди, Мантикора розмахує своїм хвостом із жалом і трясе гривою, намагаючись залякати. Незворушно, ви починаєте атаку.)","(Heen en weer lopend, zwiept de Manticore zijn angel-staart rond en schudt zijn manen in een poging tot intimidatie. Onverschrokken begin je de aanval.)","(Bir aşağı bir yukarı dolaşan Manticore, korkutma girişiminde bulunarak iğneli kuyruğunu etrafa savuruyor ve yelesini sallıyor. Hiç etkilenmeden, saldırıya geçiyorsun.)"
L_D_BOSS_MINOTAUR_1,,I hope you're a more worthy challenge than the last five weaklings who blundered in here.,お前が、ここに迷い込んだ最後の5人の弱虫たちよりも、もっとまともな挑戦者であることを願うよ。,"Ich hoffe, du bist eine würdigere Herausforderung als die letzten fünf Schwächlinge, die hier hereingestolpert sind.",J'espère que tu représenteras un défi plus digne que les cinq mauviettes qui ont trébuché ici avant toi.,Espero que seas un desafío más digno que los últimos cinco debiluchos que entraron aquí por error.,Espero que você seja um desafio mais digno do que os últimos cinco fracotes que tropeçaram por aqui.,"Надеюсь, ты окажешься более достойным противником, чем последние пять слабаков, которые сюда забрели.",Spero che tu sia una sfida più degna degli ultimi cinque deboli che sono inciampati qui dentro.,我希望你比之前闖進來的五個弱者更有挑戰性。,我希望你比之前闯进来的那五个弱者更有挑战性。,여기에 어리석게 들어온 지난 다섯 명의 약자들보다 더 가치 있는 도전이 되길 바라네.,"Mam nadzieję, że staniesz większe wyzwanie niż pięciu ostatnich słabeuszy, którzy tu wtargnęli.","Сподіваюся, ти станеш гіднішим викликом, ніж п'ятеро останніх слабаків, які випадково забрели сюди.",Ik hoop dat je een waardiger uitdaging bent dan de laatste vijf zwakkelingen die hier binnenstrompelden.,Umarım buraya tökezleyerek giren son beş zayıftan daha değerli bir meydan okuma olursun.
L_D_BOSS_MINOTAUR_2,,May my blades be sharp. May my armor hold fast. May my wit be swift and my muscles swifter. May Gonfurian grant me glory this day.,我が刃は鋭く。我が鎧は堅固に。我が機知は素早く、我が筋肉はさらに素早く。ゴンフリアンよ、今日この日に栄光を授けたまえ。,Mögen meine Klingen scharf sein. Möge meine Rüstung standhalten. Möge mein Verstand schnell sein und meine Muskeln schneller. Möge Gonfurian mir heute Ruhm gewähren.,Que mes lames soient acérées. Que mon armure tienne bon. Que mon esprit soit vif et mes muscles plus vifs encore. Que Gonfurian m'accorde la gloire en ce jour.,Que mis espadas estén afiladas. Que mi armadura resista. Que mi ingenio sea rápido y mis músculos más rápidos aún. Que Gonfurian me conceda gloria este día.,Que minhas lâminas sejam afiadas. Que minha armadura resista. Que minha astúcia seja rápida e meus músculos mais rápidos ainda. Que Gonfurian me conceda glória neste dia.,"Пусть мои клинки будут остры. Пусть моя броня будет крепка. Пусть мой ум будет быстр, а мышцы ещё быстрее. Пусть Гонфуриан дарует мне славу в этот день.",Possano le mie lame essere affilate. Possa la mia armatura resistere. Possa il mio ingegno essere rapido e i miei muscoli più rapidi. Possa Gonfurian concedermi gloria in questo giorno.,願我的刀刃鋒利。願我的盔甲堅固。願我的智慧敏捷，我的肌肉更敏捷。願貢弗里安在今日賜予我榮耀。,愿我的刀刃锋利。愿我的盔甲坚固。愿我的智慧敏锐。愿我的力量迅猛。愿贡弗瑞安在今日赐予我荣耀。,내 칼날이 날카롭기를. 내 갑옷이 견고하기를. 내 지혜가 빠르고 내 근육이 더 빠르기를. 곤푸리안이 오늘 나에게 영광을 내려주기를.,"Niech me ostrza będą ostre. Niech mój pancerz wytrzyma. Niech mój rozum będzie bystry, a mięśnie jeszcze bystrzejsze. Niech Gonfurian obdarzy mnie dziś chwałą.","Нехай мої клинки будуть гострими. Нехай моя броня буде міцною. Нехай мій розум буде швидким, а м'язи ще швидшими. Нехай Гонфуріан дарує мені славу цього дня.",Mogen mijn klingen scherp zijn. Moge mijn harnas standhouden. Moge mijn verstand snel zijn en mijn spieren sneller. Moge Gonfurian mij vandaag glorie schenken.,"Kılıçlarım keskin olsun. Zırhım sağlam dursun. Zekâm çevik, kaslarım daha çevik olsun. Gonfurian bana bugün zafer bahşetsin."
L_D_BOSS_MINOTAUR_3,,"Ahh, perfect. I just finished forging some new weapons and armor. You'll make a fine test of their strength!",ああ、完璧だ。新しい武器と防具を鍛え終えたところだ。お前がその強さを試す良い相手になるだろう！,"Ahh, perfekt. Ich habe gerade neue Waffen und Rüstungen geschmiedet. Du wirst ein ausgezeichneter Test für ihre Stärke sein!","Ah, parfait. Je viens de terminer la forge de nouvelles armes et armures. Tu seras un excellent test pour évaluer leur puissance !","Ahh, perfecto. Acabo de terminar de forjar algunas armas y armaduras nuevas. ¡Serás una excelente prueba de su fuerza!","Ahh, perfeito. Acabei de forjar algumas novas armas e armaduras. Você será um ótimo teste para a força delas!","А, превосходно. Я только что закончил ковать новое оружие и доспехи. Ты станешь отличным испытанием их прочности!","Ahh, perfetto. Ho appena finito di forgiare nuove armi e armature. Sarai un'ottima prova della loro forza!",啊，太好了。我剛剛鍛造完一些新的武器和盔甲。你正好可以測試一下它們的強度！,啊，太好了。我刚刚打造完一些新武器和盔甲。你来测试一下它们的威力吧！,"아, 완벽해. 방금 새로운 무기와 방어구를 만들었어. 네가 그것들의 강도를 시험하기에 딱 좋겠군!","Ach, idealnie. Właśnie skończyłem wykuwać nową broń i zbroję. Będziesz doskonałym sprawdzianem ich wytrzymałości!","А, чудово. Я щойно закінчив кувати нову зброю та обладунки. Ти станеш відмінним випробуванням їхньої міці!","Ahh, perfect. Ik heb net wat nieuwe wapens en harnassen gesmeed. Jij zult een uitstekende test zijn van hun kracht!","Ahh, mükemmel. Yeni silahlar ve zırhlar dövmeyi henüz bitirdim. Onların gücünü test etmek için harika bir fırsat olacaksın!"
