Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_D_STORY_CHUNK8_P26,,"Everett:\nRight, then. Ahem.",エヴェレット：\nそうだな。えー。,"Everett:\nGut, dann. Ähm.","Everett :\nBien, alors. Hum.","Everett:\nBien, entonces. Ejem.","Everett:\nCerto, então. Ahem.","Эверетт:\nЛадно, тогда. Кхм.","Everett:\nBene, allora. Ehm.",艾弗雷特：\n好的，那麼。咳咳。,埃弗雷特：\n好的，那么。咳咳。,"에버렛:\n좋아, 그럼. 흠.",Everett:\nDobrze więc. Ekhm.,"Еверетт:\nГаразд, тоді. Кхм.",Everett:\nGoed dan. Ahem.,Everett:\nTamam o zaman. Hmm.
L_D_STORY_CHUNK8_P27,,"Everett:\n{PLAYERNAME}, I'd offer to make the pilgrimage across Rodia to warn the gods in your stead, but we both know you're better suited for the task. Diplomacy's never been a point of strength for me. Not to mention the gods will respect you more",エベレット：\n{PLAYERNAME}、私があなたの代わりにロディア中を巡礼して神々に警告するとも言えるが、この任務にはあなたの方が適任だということは互いに分かっているだろう。外交は私の得意分野ではない。それに神々はあなたをより尊重するだろう,"Everett:\n{PLAYERNAME}, ich würde anbieten, die Pilgerreise durch Rodia zu machen, um die Götter an deiner Stelle zu warnen, aber wir wissen beide, dass du besser für diese Aufgabe geeignet bist. Diplomatie war nie meine Stärke. Ganz zu schweigen davon, dass die Götter dich mehr respektieren werden","Everett:\n{PLAYERNAME}, je proposerais bien de faire le pèlerinage à travers Rodia pour avertir les dieux à ta place, mais nous savons tous les deux que tu es mieux qualifié pour cette tâche. La diplomatie n'a jamais été mon point fort. Sans compter que les dieux te respecteront davantage","Everett:\n{PLAYERNAME}, me ofrecería a hacer la peregrinación a través de Rodia para advertir a los dioses en tu lugar, pero ambos sabemos que tú eres más adecuado para la tarea. La diplomacia nunca ha sido mi punto fuerte. Sin mencionar que los dioses te respetarán más","Everett:\n{PLAYERNAME}, eu me ofereceria para fazer a peregrinação através de Rodia para avisar os deuses em seu lugar, mas nós dois sabemos que você é mais adequado para a tarefa. Diplomacia nunca foi um ponto forte meu. Sem mencionar que os deuses respeitarão você mais","Эверетт:\n{PLAYERNAME}, я бы предложил совершить паломничество через Родию, чтобы предупредить богов вместо тебя, но мы оба знаем, что ты лучше подходишь для этой задачи. Дипломатия никогда не была моей сильной стороной. Не говоря уже о том, что боги будут уважать тебя больше","Everett:\n{PLAYERNAME}, mi offrirei di fare il pellegrinaggio attraverso Rodia per avvertire gli dei al posto tuo, ma sappiamo entrambi che sei più adatto al compito. La diplomazia non è mai stata il mio punto di forza. Per non parlare del fatto che gli dei ti rispetteranno di più",艾弗雷特：\n{PLAYERNAME}，我本想提議代替你橫越羅迪亞去警告諸神，但我們都知道你更適合這個任務。外交從來不是我的強項。更不用說諸神會更尊重你,埃弗雷特：\n{PLAYERNAME}，我本想提议代替你游历罗迪亚去警告众神，但我们都知道你更适合这个任务。外交从来不是我的强项。更不用说众神会更尊重你。,"에버렛:\n{PLAYERNAME}, 내가 당신 대신 로디아를 횡단하여 신들에게 경고하는 순례를 제안하고 싶지만, 우리 둘 다 당신이 이 임무에 더 적합하다는 걸 알잖아요. 외교는 내 강점이 아니었어요. 게다가 신들은 당신을 더 존중할 거예요","Everett:\n{PLAYERNAME}, zaoferowałbym, że odbędę pielgrzymkę przez Rodię, by ostrzec bogów w twoim zastępstwie, ale oboje wiemy, że lepiej nadajesz się do tego zadania. Dyplomacja nigdy nie była moją mocną stroną. Nie wspominając o tym, że bogowie będą cię bardziej szanować","Еверетт:\n{PLAYERNAME}, я б запропонував здійснити паломництво через Родію, щоб попередити богів замість тебе, але ми обоє знаємо, що ти краще підходиш для цього завдання. Дипломатія ніколи не була моєю сильною стороною. Не кажучи вже про те, що боги поважатимуть тебе більше","Everett:\n{PLAYERNAME}, ik zou aanbieden om in jouw plaats de pelgrimstocht door Rodia te maken om de goden te waarschuwen, maar we weten allebei dat jij beter geschikt bent voor deze taak. Diplomatie is nooit mijn sterke punt geweest. Om nog maar te zwijgen van het feit dat de goden meer respect voor jou zullen hebben","Everett:\n{PLAYERNAME}, Rodia boyunca tanrıları senin yerine uyarmak için hac yolculuğuna çıkmayı teklif ederdim, ama ikimiz de bu görev için senin daha uygun olduğunu biliyoruz. Diplomasi hiçbir zaman benim güçlü yönüm olmadı. Ayrıca tanrılar sana daha çok saygı duyacak"
L_D_STORY_CHUNK8_P28,,"Everett:\nIt's been a while since you've been out and about, so let's spend the rest of the day getting you back into the swing of things. When you're ready, say the word and we'll begin your training.",エベレット：\n久しぶりに外に出たようだから、今日の残りの時間を使って、あなたを元の調子に戻しましょう。準備ができたら、合図をくれれば訓練を始めるよ。,"Everett:\nEs ist eine Weile her, dass du draußen unterwegs warst, also verbringen wir den Rest des Tages damit, dich wieder in Schwung zu bringen. Wenn du bereit bist, sag Bescheid und wir beginnen mit deinem Training.","Everett :\nÇa fait un moment que tu n'es pas sorti, alors passons le reste de la journée à te remettre dans le bain. Quand tu seras prêt, dis-le moi et nous commencerons ton entraînement.","Everett:\nHace tiempo que no sales por ahí, así que pasemos el resto del día poniéndote al día. Cuando estés listo, di la palabra y comenzaremos tu entrenamiento.","Everett:\nJá faz um tempo desde que você saiu por aí, então vamos passar o resto do dia colocando você de volta no ritmo. Quando estiver pronto, diga a palavra e começaremos seu treinamento.","Эверетт:\nПрошло немало времени с тех пор, как ты выбирался куда-то, так что давай проведём остаток дня, возвращая тебя в привычное русло. Когда будешь готов, скажи слово, и мы начнём твою тренировку.","Everett:\nÈ passato un po' di tempo da quando sei uscito in giro, quindi passiamo il resto della giornata a farti riprendere il ritmo. Quando sei pronto, dì una parola e inizieremo il tuo addestramento.",艾弗雷特：\n你已經有一段時間沒有出門活動了，所以讓我們花一天的時間幫你重新適應一下。當你準備好了，說一聲，我們就開始你的訓練。,埃弗雷特：\n你已经有一段时间没有出门活动了，所以我们用今天剩下的时间帮你重新适应一下吧。当你准备好了，说一声，我们就开始你的训练。,"에버렛:\n당신이 밖에 나온 지 꽤 오래됐으니, 오늘 남은 시간은 당신이 다시 적응할 수 있도록 보내봅시다. 준비가 되면 말해주세요, 그러면 훈련을 시작하겠습니다.","Everett:\nMinęło trochę czasu, odkąd byłeś na zewnątrz, więc spędźmy resztę dnia, przywracając cię do normalnego rytmu. Kiedy będziesz gotowy, daj znać, a rozpoczniemy twoje szkolenie.","Еверетт:\nМинуло чимало часу відтоді, як ти виходив на вулицю, тож давай проведемо решту дня, повертаючи тебе до звичного ритму. Коли будеш готовий, скажи слово, і ми розпочнемо твоє тренування.","Everett:\nHet is een tijdje geleden dat je eropuit bent geweest, dus laten we de rest van de dag besteden aan je weer op gang te brengen. Wanneer je er klaar voor bent, zeg het maar en we beginnen met je training.","Everett:\nBir süredir dışarıda dolaşmıyorsun, bu yüzden günün geri kalanını seni tekrar işlere alıştırmakla geçirelim. Hazır olduğunda, söyle ve eğitimine başlayalım."
L_D_EVERETT121,,Everett:\nLet's get started on your training!,エベレット:\nさあ、訓練を始めよう！,Everett:\nLass uns mit deinem Training beginnen!,Everett :\nCommençons ton entraînement !,Everett:\nEmpecemos con tu entrenamiento!,Everett:\nVamos começar seu treinamento!,Эверетт:\nДавай начнем твою тренировку!,Everett:\nCominciamo con il tuo addestramento!,艾弗雷特：\n讓我們開始你的訓練吧！,埃弗雷特：\n让我们开始你的训练吧！,에버렛:\n당신의 훈련을 시작해봅시다!,Everett:\nZacznijmy twoje szkolenie!,Еверетт:\nПочнімо твоє тренування!,Everett:\nLaten we beginnen met je training!,Everett:\nEğitimine başlayalım!
L_D_EVERETT122,,"Everett:\nFirst, we'll review the basics of combat. They say that the best way to learn is by doing, so let's jump right into battle.",エベレット：\nまずは戦闘の基本を復習しましょう。実践が一番の学びと言いますから、さっそく戦闘に飛び込みましょう。,"Everett:\nZuerst werden wir die Grundlagen des Kampfes durchgehen. Man sagt, dass man am besten durch die Praxis lernt, also stürzen wir uns gleich ins Gefecht.","Everett :\nTout d'abord, nous allons revoir les bases du combat. On dit que la meilleure façon d'apprendre est de pratiquer, alors plongeons directement dans la bataille.","Everett:\nPrimero, repasaremos los conceptos básicos del combate. Dicen que la mejor manera de aprender es practicando, así que vamos a entrar directamente en batalla.","Everett:\nPrimeiro, vamos revisar o básico do combate. Dizem que a melhor maneira de aprender é praticando, então vamos pular direto para a batalha.","Эверетт:\nСначала мы повторим основы боя. Говорят, что лучший способ научиться — это практика, так что давайте сразу приступим к сражению.","Everett:\nPrima, ripasseremo le basi del combattimento. Dicono che il modo migliore per imparare sia fare, quindi buttiamoci subito nella battaglia.",艾弗雷特：\n首先，我們來複習一下戰鬥的基礎知識。俗話說，實踐是最好的學習方式，所以讓我們直接進入戰鬥吧。,埃弗雷特：\n首先，我们来复习一下战斗的基础知识。俗话说，实践是最好的学习方式，所以我们直接进入战斗吧。,"에버렛:\n먼저, 전투의 기본을 복습해 보겠습니다. 가장 좋은 학습 방법은 직접 해보는 것이라고 하니, 바로 전투에 뛰어들어 봅시다.","Everett:\nNajpierw omówimy podstawy walki. Mówi się, że najlepszym sposobem nauki jest praktyka, więc przejdźmy od razu do bitwy.","Еверетт:\nСпочатку ми розглянемо основи бою. Кажуть, що найкращий спосіб навчитися — це практика, тож давайте одразу перейдемо до битви.","Everett:\nLaten we eerst de basis van het gevecht doornemen. Ze zeggen dat de beste manier om te leren door te doen is, dus laten we meteen in de strijd duiken.","Everett:\nÖnce, savaşın temellerini gözden geçireceğiz. En iyi öğrenme yolunun uygulama olduğunu söylerler, o halde hemen savaşa dalalım."
L_D_EVERETT123,,"Everett:\nReady? There's no need to hold back, Your Majesty!",エヴェレット：\n準備はいいか？遠慮する必要はないぞ、陛下！,"Everett:\nBereit? Es gibt keinen Grund, sich zurückzuhalten, Eure Majestät!","Everett :\nPrêt ? Inutile de vous retenir, Votre Majesté !","Everett:\n¿Listo? ¡No hay necesidad de contenerse, Su Majestad!","Everett:\nPronto? Não há necessidade de se conter, Vossa Majestade!","Эверетт:\nГотовы? Не нужно сдерживаться, Ваше Величество!","Everett:\nPronto? Non c'è bisogno di trattenersi, Vostra Maestà!",艾弗雷特：\n準備好了嗎？陛下，您不必有所保留！,埃弗雷特：\n准备好了吗？不必留手，陛下！,"에버렛:\n준비됐나? 폐하, 주저할 필요 없습니다!","Everett:\nGotowy? Nie ma potrzeby, by się powstrzymywać, Wasza Wysokość!","Еверетт:\nГотові? Не стримуйтесь, Ваша Величносте!","Everett:\nKlaar? U hoeft zich niet in te houden, Uwe Majesteit!","Everett:\nHazır mısın? Kendinizi tutmanıza gerek yok, Majesteleri!"
L_D_EVERETT_BATTLE1,,Everett:\nWell done!,エベレット:\nよくやった！,Everett:\nGut gemacht!,Everett :\nBien joué !,Everett:\n¡Bien hecho!,Everett:\nBem feito!,Эверетт:\nОтлично сработано!,Everett:\nBen fatto!,艾弗雷特：\n做得好！,埃弗雷特：\n干得好！,에버렛:\n잘했어!,Everett:\nDobra robota!,Еверетт:\nЧудова робота!,Everett:\nGoed gedaan!,Everett:\nAferin!
L_D_EVERETT_BATTLE2,,"Everett:\nThat battle was fairly straightforward since both of us have only one creature. Later, you'll be able to take up to six creatures with you on your journey, and you'll fight up to six enemies at a time as well.",エベレット：\nお互い一体ずつの生物しかいなかったので、その戦いはかなり単純だった。後々、君は旅の途中で最大六体の生物を連れていくことができるようになり、同時に最大六体の敵とも戦うことになるだろう。,"Everett:\nDieser Kampf war ziemlich unkompliziert, da wir beide nur eine Kreatur haben. Später kannst du bis zu sechs Kreaturen auf deiner Reise mitnehmen, und du wirst auch gegen bis zu sechs Feinde gleichzeitig kämpfen.","Everett :\nCe combat était assez simple puisque nous n'avions qu'une seule créature chacun. Plus tard, tu pourras emmener jusqu'à six créatures avec toi lors de ton voyage, et tu affronteras également jusqu'à six ennemis à la fois.","Everett:\nEsa batalla fue bastante sencilla ya que ambos teníamos solo una criatura. Más adelante, podrás llevar hasta seis criaturas contigo en tu viaje, y también te enfrentarás a hasta seis enemigos a la vez.","Everett:\nAquela batalha foi bem direta já que nós dois tínhamos apenas uma criatura. Mais tarde, você poderá levar até seis criaturas com você em sua jornada, e também enfrentará até seis inimigos de uma vez.","Эверетт:\nЭтот бой был довольно простым, так как у нас обоих было только по одному существу. Позже ты сможешь взять с собой в путешествие до шести существ, и тебе также придётся сражаться с шестью противниками одновременно.","Everett:\nQuella battaglia è stata piuttosto semplice dato che entrambi avevamo solo una creatura. In seguito, potrai portare con te fino a sei creature durante il tuo viaggio, e affronterai anche fino a sei nemici alla volta.",艾弗雷特：\n由於我們雙方都只有一隻生物，這場戰鬥相當簡單明瞭。之後，你將能夠在旅途中攜帶最多六隻生物，同時也會面對最多六隻敵人的戰鬥。,埃弗雷特：\n由于我们双方都只有一个生物，这场战斗相当简单明了。之后，你将能够在旅途中携带最多六只生物，同时也会一次对抗最多六个敌人。,"에버렛:\n그 전투는 우리 둘 다 생물이 하나씩밖에 없어서 꽤 간단했어. 나중에는 여행 중에 최대 여섯 마리의 생물을 데리고 다닐 수 있고, 한 번에 최대 여섯 마리의 적과도 싸우게 될 거야.","Everett:\nTa walka była dość prosta, ponieważ oboje mieliśmy tylko po jednym stworzeniu. Później będziesz mógł zabrać ze sobą w podróż nawet sześć stworzeń i będziesz walczyć z maksymalnie sześcioma przeciwnikami naraz.","Еверетт:\nТой бій був досить простим, оскільки у нас обох було лише по одній істоті. Пізніше ти зможеш брати з собою в подорож до шести істот, і ти також битимешся з шістьма ворогами одночасно.","Everett:\nDat gevecht was vrij eenvoudig omdat we allebei maar één wezen hebben. Later kun je tot zes wezens meenemen op je reis, en je zult ook tegen maximaal zes vijanden tegelijk vechten.","Everett:\nİkimizin de sadece bir yaratığı olduğu için bu savaş oldukça basitti. Daha sonra, yolculuğunda yanına altı yaratığa kadar alabilecek ve aynı zamanda altı düşmana kadar karşı savaşabileceksin."
L_D_EVERETT_BATTLE3,,"Everett:\nAfter you defeat an enemy, you'll gain some of that creature's Mana. After you gather enough Mana, you'll be able to summon that creature and use it in battle.",エベレット：\n敵を倒すと、その生物のマナを少し獲得します。十分なマナを集めると、その生物を召喚して戦闘で使用できるようになります。,"Everett:\nNachdem du einen Feind besiegst, erhältst du etwas von der Mana dieser Kreatur. Wenn du genug Mana gesammelt hast, kannst du diese Kreatur beschwören und sie im Kampf einsetzen.","Everett :\nAprès avoir vaincu un ennemi, vous obtiendrez une partie du Mana de cette créature. Après avoir rassemblé suffisamment de Mana, vous pourrez invoquer cette créature et l'utiliser au combat.","Everett:\nDespués de derrotar a un enemigo, obtendrás algo del Maná de esa criatura. Cuando reúnas suficiente Maná, podrás invocar a esa criatura y usarla en batalla.","Everett:\nDepois de derrotar um inimigo, você ganhará um pouco do Mana daquela criatura. Depois de reunir Mana suficiente, você poderá invocar essa criatura e usá-la em batalha.","Эверетт:\nПосле победы над врагом вы получите немного Маны этого существа. Когда вы соберёте достаточно Маны, вы сможете призвать это существо и использовать его в бою.","Everett:\nDopo aver sconfitto un nemico, otterrai parte del Mana di quella creatura. Dopo aver raccolto abbastanza Mana, sarai in grado di evocare quella creatura e usarla in battaglia.",艾弗雷特：\n當你擊敗一個敵人後，你會獲得那個生物的魔力。當你收集到足夠的魔力後，你就能夠召喚那個生物並在戰鬥中使用它。,埃弗雷特：\n在你击败敌人后，你会获得那个生物的一些法力。当你收集到足够的法力后，你就能召唤那个生物并在战斗中使用它。,"에버렛:\n적을 물리치면, 그 생물의 마나를 일부 얻게 됩니다. 충분한 마나를 모으면, 그 생물을 소환하여 전투에 사용할 수 있게 됩니다.","Everett:\nPo pokonaniu wroga, zdobędziesz trochę Many tej istoty. Gdy zbierzesz wystarczająco dużo Many, będziesz mógł przyzwać tę istotę i wykorzystać ją w walce.","Еверетт:\nПісля перемоги над ворогом ви отримаєте частину Мани цієї істоти. Коли зберете достатньо Мани, ви зможете викликати цю істоту і використовувати її в бою.","Everett:\nNadat je een vijand verslaat, krijg je wat Mana van dat wezen. Zodra je genoeg Mana verzameld hebt, kun je dat wezen oproepen en gebruiken in gevechten.","Everett:\nBir düşmanı yendikten sonra, o yaratığın Manasının bir kısmını kazanacaksın. Yeterince Mana topladıktan sonra, o yaratığı çağırabilir ve savaşta kullanabilirsin."
L_D_EVERETT_BATTLE4,1 = creature name,"Everett:\nSince you defeated my creature, you have enough Mana to summon your very own {1} now.",エベレット：\n私の生物を倒したからには、あなたは自分だけの{1}を召喚するのに十分なマナを持っているわ。,"Everett:\nDa du meine Kreatur besiegt hast, hast du jetzt genug Mana, um dein eigenes {1} zu beschwören.","Everett:\nPuisque vous avez vaincu ma créature, vous avez maintenant assez de Mana pour invoquer votre propre {1}.","Everett:\nYa que derrotaste a mi criatura, ahora tienes suficiente Maná para invocar tu propio {1}.","Everett:\nJá que você derrotou minha criatura, você tem Mana suficiente para invocar seu próprio {1} agora.","Эверетт:\nРаз ты победил моё существо, у тебя теперь достаточно Маны, чтобы призвать своего собственного {1}.","Everett:\nDal momento che hai sconfitto la mia creatura, ora hai abbastanza Mana per evocare il tuo {1} personale.",艾弗雷特：\n既然你打敗了我的生物，你現在有足夠的魔力來召喚你自己的{1}了。,艾弗雷特：\n由于你打败了我的生物，你现在有足够的法力来召唤你自己的{1}了。,"에버렛:\n내 생물을 물리쳤으니, 이제 자신만의 {1}을(를) 소환할 만큼의 마나가 충분히 있군.","Everett:\nSkoro pokonałeś moje stworzenie, masz teraz wystarczająco dużo Many, by przywołać własne {1}.","Еверетт:\nОскільки ти переміг мою істоту, тепер у тебе достатньо Мани, щоб викликати власного {1}.","Everett:\nNu je mijn wezen hebt verslagen, heb je genoeg Mana om je eigen {1} op te roepen.","Everett:\nYaratığımı yendiğine göre, artık kendi {1}'ini çağırmak için yeterli Mana'ya sahipsin."
L_D_EVERETT_BATTLE5,1 = creature name,Everett:\nHead eastward to the Summoning Brazier and summon a new {1}.,エベレット:\n東へ向かって召喚香炉まで行き、新しい{1}を召喚しなさい。,Everett:\nGehe ostwärts zum Beschwörungsbecken und beschwöre einen neuen {1}.,Everett:\nDirigez-vous vers l'est jusqu'au Brasero d'Invocation et invoquez un nouveau {1}.,Everett:\nDirígete hacia el este hasta el Brasero de Invocación e invoca un nuevo {1}.,Everett:\nSiga para o leste até o Braseiro de Invocação e invoque um novo {1}.,Эверетт:\nНаправляйтесь на восток к Жаровне Призыва и призовите нового {1}.,Everett:\nVai verso est fino al Braciere dell'Evocazione e evoca un nuovo {1}.,艾弗雷特：\n向東前往召喚火盆，召喚一個新的{1}。,埃弗雷特：\n向东走到召唤火盆，召唤一个新的{1}。,에버렛:\n소환 화로가 있는 동쪽으로 가서 새로운 {1}을 소환하세요.,Everett:\nUdaj się na wschód do Kadzidła Przywołania i przywołaj nowego {1}.,Еверетт:\nПрямуйте на схід до Жаровні Виклику та викличіть нового {1}.,Everett:\nGa oostwaarts naar het Oproepingsvuurbekken en roep een nieuwe {1} op.,Everett:\nSummon Mangalı'na doğu yönünde ilerle ve yeni bir {1} çağır.
L_D_EVERETT124,,Everett:\nVery good! Your new creature will serve you well. Always remember to check the Summoning Brazier to see what new creatures you can summon.,エヴェレット：\nとても良い！あなたの新しい生物はあなたをよく助けるでしょう。召喚の火鉢で、どんな新しい生物を召喚できるか常に確認することを忘れないでください。,"Everett:\nSehr gut! Deine neue Kreatur wird dir gute Dienste leisten. Vergiss nie, das Beschwörungsbecken zu überprüfen, um zu sehen, welche neuen Kreaturen du beschwören kannst.",Everett :\nTrès bien ! Votre nouvelle créature vous servira fidèlement. N'oubliez jamais de vérifier le Brasero d'Invocation pour voir quelles nouvelles créatures vous pouvez invoquer.,Everett:\nMuy bien! Tu nueva criatura te servirá bien. Recuerda siempre revisar el Brasero de Invocación para ver qué nuevas criaturas puedes invocar.,Everett:\nMuito bom! Sua nova criatura irá servi-lo bem. Sempre se lembre de verificar o Braseiro de Invocação para ver quais novas criaturas você pode invocar.,"Эверетт:\nОчень хорошо! Твоё новое существо будет верно служить тебе. Всегда проверяй Жаровню Призыва, чтобы узнать, каких новых существ ты можешь призвать.",Everett:\nMolto bene! La tua nuova creatura ti servirà egregiamente. Ricordati sempre di controllare il Braciere dell'Evocazione per vedere quali nuove creature puoi evocare.,艾弗雷特：\n非常好！你的新生物將會好好地為你服務。記得要經常查看召喚火盆，看看你能召喚哪些新生物。,埃弗雷特：\n非常好！你的新生物将为你效劳。记得要经常查看召唤火盆，看看你能召唤哪些新生物。,에버렛:\n아주 좋아! 당신의 새로운 생물이 당신을 잘 섬길 것입니다. 소환 화로를 항상 확인하여 어떤 새로운 생물을 소환할 수 있는지 살펴보세요.,"Everett:\nBardzo dobrze! Twoje nowe stworzenie będzie dobrze ci służyć. Zawsze pamiętaj, aby sprawdzać Kadzielnicę Przywołania, by zobaczyć, jakie nowe stworzenia możesz przyzwać.","Еверетт:\nДуже добре! Твоє нове створіння служитиме тобі вірно. Завжди пам'ятай перевіряти Жаровню Виклику, щоб дізнатися, яких нових істот ти можеш викликати.",Everett:\nZeer goed! Je nieuwe wezen zal je goed van dienst zijn. Vergeet niet altijd de Oproepvuurpot te controleren om te zien welke nieuwe wezens je kunt oproepen.,Everett:\nÇok iyi! Yeni yaratığın sana iyi hizmet edecek. Her zaman hangi yeni yaratıkları çağırabileceğini görmek için Çağırma Mangalı'nı kontrol etmeyi unutma.
L_D_EVERETT125,,"Everett:\nNext, you should take a look around the castle and familiarize yourself with its facilities. Your first stop should be the Menagerie. You'll find it in the western wing of the castle. Speak with Nortah once you get there to learn more about it.",エベレット：\n次に、城内を見て回って、施設に慣れておくといいでしょう。最初に訪れるべきは動物園です。城の西翼にあります。そこに着いたらノルタと話して、詳しく学びましょう。,"Everett:\nAls Nächstes solltest du dich im Schloss umsehen und dich mit seinen Einrichtungen vertraut machen. Dein erster Halt sollte die Menagerie sein. Du findest sie im westlichen Flügel des Schlosses. Sprich mit Nortah, sobald du dort ankommst, um mehr darüber zu erfahren.","Everett :\nEnsuite, vous devriez faire le tour du château et vous familiariser avec ses installations. Votre premier arrêt devrait être la Ménagerie. Vous la trouverez dans l'aile ouest du château. Parlez à Nortah une fois sur place pour en savoir plus.","Everett:\nA continuación, deberías echar un vistazo al castillo y familiarizarte con sus instalaciones. Tu primera parada debería ser la Casa de Fieras. La encontrarás en el ala oeste del castillo. Habla con Nortah cuando llegues allí para aprender más sobre ella.","Everett:\nEm seguida, você deve dar uma olhada pelo castelo e se familiarizar com suas instalações. Sua primeira parada deve ser o Zoológico. Você o encontrará na ala oeste do castelo. Fale com Nortah quando chegar lá para saber mais sobre isso.","Эверетт:\nДалее, тебе следует осмотреть замок и ознакомиться с его помещениями. Твоей первой остановкой должен стать Зверинец. Ты найдёшь его в западном крыле замка. Поговори с Нортой, когда доберёшься туда, чтобы узнать больше.","Everett:\nAdesso, dovresti dare un'occhiata al castello e familiarizzare con le sue strutture. La tua prima tappa dovrebbe essere il Serraglio. Lo troverai nell'ala occidentale del castello. Parla con Nortah una volta arrivato lì per saperne di più.",艾弗雷特：\n接下來，你應該在城堡四處看看，熟悉一下這裡的設施。你的第一站應該是獸園。它位於城堡的西翼。到達那裡後與諾塔交談，以了解更多相關資訊。,埃弗雷特：\n接下来，你应该在城堡里四处看看，熟悉一下这里的设施。你的第一站应该是生物栏。它位于城堡的西侧。到那里后与诺塔交谈，了解更多信息。,"에버렛:\n다음으로, 성 주변을 둘러보고 시설들에 익숙해져야 합니다. 첫 번째로 방문할 곳은 메나저리입니다. 성의 서쪽 날개에서 찾을 수 있을 겁니다. 그곳에 도착하면 노르타와 대화하여 더 자세히 알아보세요.","Everett:\nNastępnie powinieneś rozejrzeć się po zamku i zapoznać się z jego obiektami. Twoim pierwszym przystankiem powinien być Zwierzyniec. Znajdziesz go w zachodnim skrzydle zamku. Porozmawiaj z Nortah, gdy już tam dotrzesz, aby dowiedzieć się więcej.","Еверетт:\nДалі тобі варто оглянути замок і ознайомитися з його приміщеннями. Твоєю першою зупинкою має бути Звіринець. Ти знайдеш його в західному крилі замку. Поговори з Нортою, коли дістанешся туди, щоб дізнатися більше про це.",Everett:\nVervolgens zou je een kijkje moeten nemen in het kasteel en jezelf vertrouwd moeten maken met de faciliteiten. Je eerste stop zou de Menagerie moeten zijn. Je vindt het in de westelijke vleugel van het kasteel. Spreek met Nortah zodra je daar bent om er meer over te leren.,"Everett:\nSonraki adımda, şatoyu gezip tesislerini tanımalısın. İlk durağın Menagerie olmalı. Onu şatonun batı kanadında bulacaksın. Oraya vardığında daha fazla bilgi edinmek için Nortah ile konuş."
L_D_NORTAH1,,"Nortah:\nGood day, Your Majesty! Welcome to the Menagerie. What can I help you with today?",ノルタ：\n陛下、ごきげんよう！メナジェリーへようこそ。本日はどのようなご用件でしょうか？,"Nortah:\nGuten Tag, Eure Majestät! Willkommen in der Menagerie. Womit kann ich Euch heute behilflich sein?","Nortah:\nBonjour, Votre Majesté ! Bienvenue à la Ménagerie. En quoi puis-je vous aider aujourd'hui ?","Nortah:\n¡Buenos días, Su Majestad! Bienvenido a la Casa de Fieras. ¿En qué puedo ayudarle hoy?","Nortah:\nBom dia, Vossa Majestade! Bem-vindo ao Menagerie. Como posso ajudá-lo hoje?","Норта:\nДобрый день, Ваше Величество! Добро пожаловать в Зверинец. Чем я могу вам сегодня помочь?","Nortah:\nBuongiorno, Maestà! Benvenuto al Serraglio. In cosa posso aiutarla oggi?",諾塔：\n日安，陛下！歡迎來到珍獸園。今天有什麼能為您效勞的嗎？,诺塔：\n日安，陛下！欢迎来到生物栏。今天有什么可以帮到你的吗？,"노르타:\n좋은 하루입니다, 폐하! 동물원에 오신 것을 환영합니다. 오늘 무엇을 도와드릴까요?","Nortah:\nDzień dobry, Wasza Wysokość! Witamy w Menażerii. W czym mogę dziś służyć?","Норта:\nДоброго дня, Ваша Величносте! Ласкаво просимо до Звіринця. Чим я можу вам допомогти сьогодні?","Nortah:\nGoedendag, Uwe Majesteit! Welkom bij de Menagerie. Waarmee kan ik u vandaag van dienst zijn?","Nortah:\nİyi günler, Majesteleri! Menajeri'ye hoş geldiniz. Bugün size nasıl yardımcı olabilirim?"
L_D_NORTAH2,,(You ask Nortah to explain the ins and outs of the Menagerie to you.),(あなたはノルタに動物園の詳細について説明するよう頼みます。),"(Du bittest Nortah, dir die Einzelheiten der Menagerie zu erklären.)",(Tu demandes à Nortah de t'expliquer les détails de la Ménagerie.),(Le pides a Nortah que te explique los detalles del Menagerie.),(Você pede a Nortah para explicar os detalhes do Menagerie para você.),(Вы просите Норту объяснить вам все тонкости Зверинца.),(Chiedi a Nortah di spiegarti i dettagli del Serraglio.),（你請諾塔向你解釋馴獸園的來龍去脈。）,（你请诺塔向你解释生物栏的来龙去脉。）,(당신은 Nortah에게 Menagerie의 세부 사항을 설명해 달라고 요청한다.),"(Prosisz Nortah, aby wyjaśniła ci szczegóły funkcjonowania Menażerii.)",(Ви просите Норту пояснити вам усі тонкощі Звіринця.),(Je vraagt Nortah om je de ins en outs van de Menagerie uit te leggen.),(Nortah'tan sana Menagerie'nin inceliklerini açıklamasını istiyorsun.)
