Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_D_PERS_ATTACK_CLUTCHER,,"(It's raising its middle finger and displaying it to you and all your creatures. While this may seem childish, you admit to yourself that you'd do the same thing if your body was a giant hand.)",中指を立てて、あなたとあなたのクリーチャー全員に見せつけている。子供じみているように思えるかもしれないが、自分の体が巨大な手だったら同じことをするだろうと、あなたは心の中で認めている。,"Es hebt seinen Mittelfinger und zeigt ihn dir und all deinen Kreaturen. Obwohl das kindisch erscheinen mag, gibst du dir selbst gegenüber zu, dass du dasselbe tun würdest, wenn dein Körper eine riesige Hand wäre.","Il lève son majeur et le montre à vous et à toutes vos créatures. Bien que cela puisse sembler puéril, vous vous avouez que vous feriez la même chose si votre corps était une main géante.","(Está levantando su dedo medio y mostrándolo a ti y a todas tus criaturas. Aunque esto pueda parecer infantil, admites para ti mismo que harías lo mismo si tu cuerpo fuera una mano gigante.)","(Ele está levantando o dedo médio e mostrando para você e todas as suas criaturas. Embora isso possa parecer infantil, você admite para si mesmo que faria o mesmo se seu corpo fosse uma mão gigante.)","(Он поднимает средний палец и демонстрирует его вам и всем вашим существам. Хотя это может показаться ребячеством, вы признаётесь себе, что поступили бы так же, если бы ваше тело было гигантской рукой.)","(Sta alzando il dito medio e lo mostra a te e a tutte le tue creature. Sebbene possa sembrare infantile, ammetti a te stesso che faresti la stessa cosa se il tuo corpo fosse una mano gigante.)",(它正舉起中指，向你和你所有的生物展示。雖然這看起來很幼稚，但你不得不承認，如果你的身體是一隻巨大的手，你也會做同樣的事情。),（它竖起中指，向你和你所有的生物展示。虽然这看起来很幼稚，但你不得不承认，如果你的身体是一只巨大的手，你也会做同样的事情。）,"(그것은 중지를 들어올려 당신과 당신의 모든 생물들에게 보여주고 있습니다. 이것이 유치해 보일 수 있지만, 당신은 만약 당신의 몸이 거대한 손이라면 똑같이 행동했을 것이라고 스스로 인정합니다.)","Unosi swój środkowy palec i pokazuje go tobie i wszystkim twoim stworzeniom. Choć może się to wydawać dziecinne, przyznajesz przed sobą, że zrobiłbyś to samo, gdyby twoje ciało było gigantyczną dłonią.","(Він піднімає середній палець і показує його вам і всім вашим істотам. Хоча це може здатися дитячим, ви визнаєте, що зробили б те саме, якби ваше тіло було гігантською рукою.)","Het steekt zijn middelvinger op en toont deze aan jou en al je wezens. Hoewel dit kinderachtig lijkt, geef je toe aan jezelf dat je hetzelfde zou doen als jouw lichaam een gigantische hand was.","Orta parmağını kaldırıyor ve sana ve tüm yaratıklarına gösteriyor. Bu çocukça görünse de, kendi kendine itiraf ediyorsun ki eğer senin vücudun da kocaman bir el olsaydı aynı şeyi yapardın."
L_D_PERS_ATTACK_DEVIL,,I prefer blades over magic. What's the fun in casting a spell when there's no blood to show in the aftermath of your effort?,魔法より刃物の方が好きだ。努力の後に血が流れないなら、呪文を唱える楽しさなんてどこにある？,"Ich bevorzuge Klingen gegenüber Magie. Was bringt es schon, einen Zauber zu wirken, wenn nach deiner Mühe kein Blut zu sehen ist?",Je préfère les lames à la magie. Quel plaisir y a-t-il à lancer un sort quand il n'y a pas de sang pour témoigner des suites de vos efforts ?,Prefiero las espadas a la magia. ¿Dónde está la diversión de lanzar un hechizo cuando no hay sangre que mostrar tras tu esfuerzo?,Prefiro lâminas à magia. Qual é a graça de lançar um feitiço quando não há sangue para mostrar após seu esforço?,"Я предпочитаю клинки магии. В чём веселье от заклинания, когда после твоих усилий не остаётся крови?",Preferisco le lame alla magia. Che divertimento c'è nel lanciare un incantesimo quando non c'è sangue da mostrare dopo il tuo sforzo?,我偏好刀劍勝過魔法。當你付出努力後卻沒有鮮血可見，施放法術有什麼樂趣可言？,我更喜欢刀剑而非魔法。当你付出努力后却看不到鲜血，施放法术有什么乐趣可言？,난 마법보다 검을 선호해. 노력의 결과로 흘린 피가 없다면 주문을 외우는 재미가 뭐겠어?,"Wolę ostrza od magii. Cóż za zabawa w rzucaniu zaklęć, gdy po twoim wysiłku nie ma krwi do pokazania?","Я віддаю перевагу клинкам, а не магії. Яке задоволення від заклинання, коли після твоїх зусиль не залишається крові?",Ik verkies klingen boven magie. Wat is er leuk aan het werpen van een spreuk als er geen bloed te zien is na afloop van je inspanning?,Büyüden çok kılıçları tercih ederim. Çabanın sonucunda gösterecek kan olmadığında büyü yapmak ne kadar eğlenceli olabilir ki?
L_D_PERS_ATTACK_DIABOLIC_HORDE,,What are we doing here? Let's get moving!,ここで何をしているんだ？さっさと行くぞ！,Was machen wir hier? Lass uns weitergehen!,Qu'est-ce qu'on fait ici ? Allons-y !,¿Qué estamos haciendo aquí? ¡Vamos a movernos!,O que estamos fazendo aqui? Vamos nos mexer!,Что мы здесь делаем? Давайте двигаться!,Cosa ci facciamo qui? Muoviamoci!,我們在這裡做什麼？快點行動吧！,我们在这里干等着干嘛？快点行动起来！,우리 여기서 뭐 하는 거야? 어서 움직이자!,Co my tu robimy? Ruszajmy się!,Що ми тут робимо? Давайте рухатися!,Wat doen we hier? Laten we in beweging komen!,Ne yapıyoruz burada? Hadi gidelim!
L_D_PERS_ATTACK_DOOM_FORTRESS,,WRRRRAAAAAAGHHHH...\n\nUgh... Cough. Ahem. Sorry about that. I think a Troll got caught in my teeth.,WRRRRAAAAAAGHHHH...\n\nうぐっ...ゴホッ。えーえー。すまない。トロールが歯に挟まったようだ。,"WRRRRAAAAAAGHHHH...\n\nUgh... Hust. Ahem. Entschuldigung dafür. Ich glaube, ein Troll hat sich in meinen Zähnen verfangen.",WRRRRAAAAAAGHHHH...\n\nArgh... Tousse. Hum. Désolé pour ça. Je crois qu'un Troll s'est coincé dans mes dents.,WRRRRAAAAAAGHHHH...\n\nUgh... Cof. Ejem. Perdón por eso. Creo que se me quedó un Troll entre los dientes.,WRRRRAAAAAAGHHHH...\n\nUgh... Cof. Ahem. Desculpe por isso. Acho que um Troll ficou preso nos meus dentes.,"ВРРРРААААААГГХХХХХ...\n\nУгх... Кхе. Кхм. Извините за это. Кажется, тролль застрял у меня в зубах.",WRRRRAAAAAAGHHHH...\n\nUgh... Coff. Ehm. Scusa per questo. Credo che un Troll mi sia rimasto incastrato tra i denti.,WRRRRAAAAAAGHHHH...\n\n呃... 咳嗽。咳咳。抱歉。我想是有個巨魔卡在我牙縫裡了。,呜哇啊啊啊啊啊……\n\n呃……咳咳。嗯。抱歉。我想是有个巨魔卡在我牙缝里了。,WRRRRAAAAAAGHHHH...\n\n으윽... 콜록. 흠흠. 미안해요. 제 이빨에 트롤이 낀 것 같네요.,WRRRRAAAAAAGHHHH...\n\nUgh... Kaszl. Ekhm. Przepraszam za to. Chyba Troll utkwił mi między zębami.,"ВРРРРААААААГГГГГ...\n\nУх... Кахи. Кхм. Вибачте за це. Здається, у мене в зубах застряг Троль.",WRRRRAAAAAAGHHHH...\n\nUgh... Hoest. Ahem. Sorry daarvoor. Ik denk dat er een Trol tussen mijn tanden vastzat.,WRRRRAAAAAAGHHHH...\n\nUff... Öksürük. Hmm. Bunun için özür dilerim. Sanırım dişlerime bir Trol takıldı.
L_D_PERS_ATTACK_DOOMGUARD,,(It's continuously slamming its shield into the ground. How obnoxious.),(盾を地面に叩きつけ続けている。なんて目障りな。),(Es schlägt ständig seinen Schild auf den Boden. Wie nervig.),(Il ne cesse de frapper le sol avec son bouclier. Quelle nuisance.),(No deja de golpear su escudo contra el suelo. Qué molesto.),(Ele continua batendo seu escudo no chão. Que irritante.),(Он постоянно бьёт своим щитом о землю. Как раздражает.),(Continua a sbattere il suo scudo a terra. Che fastidio.),(牠不停地把盾牌砸向地面。真是煩人。),（它不停地把盾牌砸向地面。真烦人啊。）,(방패를 계속해서 땅에 내리치고 있어. 정말 짜증나.),(Ciągle wali tarczą o ziemię. Jakie to irytujące.),(Він безперервно гатить щитом об землю. Як дратує.),(Het blijft zijn schild in de grond rammen. Wat irritant.),(Sürekli kalkanını yere vuruyor. Ne kadar sinir bozucu.)
L_D_PERS_ATTACK_FIEND,,"(This creature is completely out of control, headbutting everything in sight.)",(この生物は完全に制御不能で、視界に入るものすべてに頭突きをしている。),"(Dieses Wesen ist völlig außer Kontrolle und rammt alles, was es sieht, mit dem Kopf.)","(Cette créature est totalement hors de contrôle, donnant des coups de tête à tout ce qu'elle voit.)","(Esta criatura está completamente fuera de control, embistiendo con la cabeza todo lo que ve.)","(Esta criatura está completamente fora de controle, dando cabeçadas em tudo que vê.)","(Это существо совершенно неуправляемо, бодает всё, что попадается на глаза.)","(Questa creatura è completamente fuori controllo, dà testate a tutto ciò che vede.)",(這生物完全失控了，用頭撞擊所有看得見的東西。),（这个生物完全失控了，用头撞击视线里的所有东西。）,"(이 생물체는 완전히 통제 불능 상태로, 보이는 모든 것에 박치기를 합니다.)","(To stworzenie jest całkowicie poza kontrolą, uderza głową we wszystko, co widzi.)","(Ця істота повністю вийшла з-під контролю, буцаючи головою все, що бачить.)","(Dit wezen is volledig buiten zinnen, en ramt met zijn kop tegen alles wat hij ziet.)","(Bu yaratık tamamen kontrolden çıkmış, görüş alanındaki her şeye kafa atıyor.)"
L_D_PERS_ATTACK_HARPY,,(This creature is trying to pull out your hair to make an effigy. You're not sure whether to be flattered or revolted.),(この生き物はあなたの髪を引き抜いて人形を作ろうとしている。褒められているのか吐き気を催すのか、あなたには分からない。),"(Dieses Wesen versucht, dir Haare auszureißen, um eine Puppe herzustellen. Du bist dir nicht sicher, ob du geschmeichelt oder angewidert sein sollst.)",(Cette créature essaie d'arracher vos cheveux pour fabriquer une effigie. Vous ne savez pas si vous devez être flatté ou révulsé.),(Esta criatura está intentando arrancarte el pelo para hacer una efigie. No estás seguro de si sentirte halagado o asqueado.),(Esta criatura está tentando arrancar seu cabelo para fazer uma efígie. Você não sabe se fica lisonjeado ou enojado.),"(Это существо пытается вырвать ваши волосы, чтобы сделать чучело. Вы не уверены, польщены вы или испытываете отвращение.)",(Questa creatura sta cercando di strapparti i capelli per creare un'effigie. Non sei sicuro se sentirti lusingato o disgustato.),(這個生物正試圖拔出你的頭髮來製作一個替身娃娃。你不確定自己是該感到受寵若驚還是噁心反感。),（这个生物正试图拔掉你的头发来制作一个雕像。你不确定是该感到受宠若惊还是恶心。）,(이 생물은 인형을 만들기 위해 당신의 머리카락을 뽑으려 하고 있다. 당신은 그것이 칭찬인지 혐오스러운 것인지 확신하지 못한다.),"(To stworzenie próbuje wyrwać twoje włosy, by zrobić z nich podobiznę. Nie wiesz, czy czuć się pochlebionym, czy obrzydzonym.)","(Ця істота намагається вирвати ваше волосся, щоб зробити опудало. Ви не впевнені, чи вам лестить це, чи викликає огиду.)",(Dit wezen probeert je haar uit te trekken om een beeltenis te maken. Je weet niet of je gevleid of walgend moet zijn.),"(Bu yaratık, bir kukla yapmak için saçını çekmeye çalışıyor. Bundan gurur mu duymalısın yoksa tiksinmeli misin, emin değilsin.)"
L_D_PERS_ATTACK_GARGOYLE,,You drool in your sleep.,寝ている間によだれを垂らしている。,Du sabberst im Schlaf.,Tu baves dans ton sommeil.,Babeas mientras duermes.,Você baba enquanto dorme.,Ты пускаешь слюни во сне.,Sbavi mentre dormi.,你睡覺時會流口水。,你睡觉的时候流口水。,당신은 자는 동안 침을 흘립니다.,Śliniłeś się przez sen.,Ти пускаєш слину уві сні.,Je kwijlt in je slaap.,Uykunda salya akıtıyorsun.
L_D_PERS_ATTACK_MANTICORE,,(You've noticed the way it looks at you. Its homicidal instincts are barely contained by your bond.),(あなたはそれがあなたを見つめる様子に気づいた。その殺人的本能はあなたとの絆によってかろうじて抑えられている。),"(Du hast bemerkt, wie es dich ansieht. Seine mörderischen Instinkte werden kaum durch eure Verbindung zurückgehalten.)",(Tu as remarqué la façon dont il te regarde. Ses instincts meurtriers sont à peine contenus par votre lien.),(Has notado cómo te mira. Sus instintos homicidas apenas están contenidos por vuestro vínculo.),(Você notou o jeito como ele olha para você. Seus instintos homicidas são contidos apenas pelo seu vínculo.),"(Ты заметил, как оно смотрит на тебя. Его убийственные инстинкты едва сдерживаются вашей связью.)",(Hai notato il modo in cui ti guarda. I suoi istinti omicidi sono a malapena contenuti dal vostro legame.),(你注意到牠看著你的方式。牠的殺人本能僅僅被你們之間的羈絆所勉強抑制。),（你注意到它看你的眼神。它的杀戮本能仅仅被你们之间的关系勉强控制住了。）,(당신은 그것이 당신을 바라보는 방식을 눈치챘다. 그것의 살인적 본능은 당신과의 유대로 간신히 억제되고 있다.),"(Zauważyłeś, jak na ciebie patrzy. Jego mordercze instynkty są ledwo powstrzymywane przez waszą więź.)","(Ви помітили, як воно дивиться на вас. Його вбивчі інстинкти ледь стримуються вашим зв'язком.)",(Je hebt gemerkt hoe het naar je kijkt. Zijn moorddadige instincten worden nauwelijks in bedwang gehouden door jullie band.),(Sana nasıl baktığını fark ettin. Katil içgüdüleri aranızdaki bağ tarafından zar zor kontrol altında tutuluyor.)
L_D_PERS_ATTACK_MINOTAUR,,We've only been fighting weaklings. Are you afraid of something tougher?,今まで弱い敵としか戦ってこなかった。もっと強い相手が怖いのか？,Wir haben bisher nur gegen Schwächlinge gekämpft. Hast du Angst vor etwas Stärkerem?,Nous n'avons combattu que des mauviettes. As-tu peur d'affronter quelque chose de plus coriace ?,Solo hemos estado luchando contra debiluchos. ¿Tienes miedo de algo más difícil?,Só temos lutado contra fracos. Está com medo de algo mais difícil?,Мы сражались только со слабаками. Боишься чего-то посерьёзнее?,Finora abbiamo combattuto solo contro dei deboli. Hai paura di affrontare qualcosa di più difficile?,我們一直只在對付弱小的敵人。你害怕面對更強的對手嗎？,我们一直只在和弱者战斗。你害怕更强的对手吗？,우리는 지금까지 약한 놈들만 상대해 왔어. 더 강한 상대를 두려워하는 거야?,Walczyliśmy tylko ze słabeuszami. Boisz się czegoś trudniejszego?,Ми билися лише зі слабаками. Боїшся чогось серйознішого?,We hebben alleen maar tegen zwakkelingen gevochten. Ben je bang voor iets sterkers?,Sadece zayıflarla savaştık. Daha zorlu bir şeyden korkuyor musun?
L_D_PERS_ATTACK_SALAMANDER,,"(It just bit off its own tail. It'll grow back though, right?)",(自分の尻尾を噛み切ってしまった。でも、また生えてくるよね？),"(Es hat sich gerade seinen eigenen Schwanz abgebissen. Der wächst aber wieder nach, oder?)","(Il vient de se mordre la queue. Elle repoussera, n'est-ce pas ?)","(¿Acaba de morderse su propia cola? Volverá a crecer, ¿verdad?)","(Acabou de morder o próprio rabo. Mas vai crescer de novo, certo?)","(Оно только что откусило свой собственный хвост. Но он ведь отрастёт снова, верно?)","(Si è appena morso la coda. Ricrescerà però, giusto?)",（牠剛剛咬掉了自己的尾巴。不過會長回來的，對吧？）,（它刚刚咬掉了自己的尾巴。不过它会长回来的，对吧？）,"(자기 꼬리를 물어뜯었어. 하지만 다시 자랄 거야, 그렇지?)","(Właśnie odgryzł swój własny ogon. Ale odrośnie, prawda?)","(Воно щойно відкусило свій власний хвіст. Але він відросте, так?)","(Het heeft net zijn eigen staart afgebeten. Die groeit toch wel weer aan, toch?)","(Kendi kuyruğunu ısırıp kopardı. Ama yeniden çıkar, değil mi?)"
L_D_PERS_ATTACK_SMOG,,(It's emitting so much smoke that your creatures are doubled over in fits of coughing.),(煙がたくさん出ていて、あなたの仲間たちは咳き込んで腰を折り曲げている。),"(Es stößt so viel Rauch aus, dass deine Kreaturen sich vor Hustenanfällen krümmen.)",(Il émet tellement de fumée que vos créatures sont pliées en deux dans des quintes de toux.),(Está emitiendo tanto humo que tus criaturas están dobladas por ataques de tos.),(Está emitindo tanta fumaça que suas criaturas estão dobradas em ataques de tosse.),"(Дым настолько сильный, что ваши существа сгибаются пополам от приступов кашля.)",(Sta emettendo così tanto fumo che le tue creature sono piegate in due in attacchi di tosse.),（它冒出的煙霧太多，讓你的生物們都彎腰咳嗽不止。）,（它冒出的烟雾太多，你的生物都弯腰咳嗽不止。）,(연기가 너무 많이 나와서 당신의 생물들이 기침을 하며 허리를 굽히고 있다.),"(Emituje tak dużo dymu, że twoje stworzenia zginają się wpół w napadach kaszlu.)","(Він випускає стільки диму, що ваші істоти згинаються від нападів кашлю.)",(Het stoot zoveel rook uit dat je wezens dubbelgevouwen zijn van het hoesten.),(Öyle çok duman çıkarıyor ki yaratıkların öksürük nöbetleriyle iki büklüm olmuş.)
L_D_PERS_ATTACK_TANUKROOK,,"(Its jaws are wide open, as if it were roaring, but there's no sound. Or perhaps it's at a frequency you can't hear.)",(その顎は大きく開いており、まるで咆哮しているかのようだが、音はない。あるいは、あなたには聞こえない周波数なのかもしれない。),"(Sein Maul ist weit geöffnet, als würde es brüllen, aber es ist kein Laut zu hören. Oder vielleicht ist es auf einer Frequenz, die du nicht hören kannst.)","(Ses mâchoires sont grandes ouvertes, comme s'il rugissait, mais il n'y a aucun son. Ou peut-être est-ce à une fréquence que vous ne pouvez pas entendre.)","(Sus fauces están completamente abiertas, como si estuviera rugiendo, pero no hay sonido. O quizás está a una frecuencia que no puedes oír.)","(Suas mandíbulas estão bem abertas, como se estivesse rugindo, mas não há som. Ou talvez esteja em uma frequência que você não consegue ouvir.)","(Его пасть широко раскрыта, словно он рычит, но звука нет. Или, возможно, он на частоте, которую вы не можете услышать.)","(Le sue fauci sono spalancate, come se stesse ruggendo, ma non c'è alcun suono. O forse è a una frequenza che non puoi udire.)",(牠的大嘴張得大大的，彷彿正在咆哮，但沒有聲音。或許是發出了你聽不到的頻率。),（它的大嘴张得很大，仿佛在咆哮，但没有声音。或许是因为它发出的频率你无法听到。）,"(그것의 턱은 마치 포효하는 것처럼 크게 벌어져 있지만, 소리는 들리지 않는다. 아니면 어쩌면 당신이 들을 수 없는 주파수일지도 모른다.)","(Jego szczęki są szeroko otwarte, jakby ryczał, ale nie słychać dźwięku. A może wydaje dźwięk o częstotliwości, której nie możesz usłyszeć.)","(Його щелепи широко відкриті, ніби він реве, але звуку немає. Або, можливо, це на частоті, яку ви не можете почути.)","(Zijn kaken staan wijd open, alsof hij brult, maar er is geen geluid. Of misschien is het op een frequentie die je niet kunt horen.)","(Çeneleri sanki kükrüyormuş gibi ardına kadar açık, ama hiç ses yok. Ya da belki de duyamayacağın bir frekansta.)"
L_D_PERS_ATTACK_WYVERN,,"(Upon your approach, it roars so loudly your eardrums start to ring. It must like you.)",(近づくと、それはあまりにも大きく咆哮し、鼓膜が鳴り始める。あなたのことが気に入ったようだ。),"(Bei deiner Annäherung brüllt es so laut, dass deine Trommelfelle zu klingeln beginnen. Es muss dich mögen.)","(À votre approche, il rugit si fort que vos tympans commencent à bourdonner. Il doit vous apprécier.)","(Al acercarte, ruge tan fuerte que tus tímpanos comienzan a zumbar. Debe caerle bien.)","(Ao se aproximar, ele ruge tão alto que seus tímpanos começam a zumbir. Deve gostar de você.)","(Когда вы приближаетесь, оно ревёт так громко, что у вас начинает звенеть в ушах. Похоже, вы ему нравитесь.)","(Al tuo avvicinarti, ruggisce così forte che i tuoi timpani iniziano a ronzare. Deve averti preso in simpatia.)",(當你靠近時，牠發出如此巨大的吼聲，讓你的耳膜開始嗡嗡作響。牠一定很喜歡你。),（当你靠近时，它发出如此巨大的吼声，以至于你的耳膜开始嗡鸣。它一定很喜欢你。）,"(당신이 다가가자, 그것은 귀청이 울릴 정도로 크게 포효한다. 당신을 좋아하는 모양이다.)","(Gdy się zbliżasz, ryczy tak głośno, że zaczyna ci dzwonić w uszach. Chyba cię polubiło.)","(Коли ви наближаєтесь, воно так гучно реве, що у вас починає дзвеніти у вухах. Мабуть, ви йому подобаєтесь.)","(Terwijl je nadert, brult het zo luid dat je trommelvliezen beginnen te suizen. Het moet je wel mogen.)","(Yaklaştığında, kulak zarların çınlamaya başlayacak kadar yüksek sesle kükrüyor. Seni sevmiş olmalı.)"
L_D_PERS_ATTACK_ARACHNALISK,,"(It's surrounded by a bunch of massive, human-sized cocoons. But why are they moving?)",(巨大な人間サイズの繭がたくさん周りにある。でも、なぜ動いているんだ？),"(Es ist umgeben von einer Menge riesiger, menschengroßer Kokons. Aber warum bewegen sie sich?)",(Il est entouré d'énormes cocons de taille humaine. Mais pourquoi bougent-ils ?),"(Está rodeado por un montón de capullos enormes, del tamaño de un humano. Pero, ¿por qué se están moviendo?)","(Está cercado por um monte de casulos enormes, do tamanho de humanos. Mas por que eles estão se movendo?)",(Это окружено множеством огромных коконов размером с человека. Но почему они движутся?),(È circondato da un mucchio di enormi bozzoli grandi quanto un essere umano. Ma perché si muovono?),(它被一堆巨大的、人體大小的繭包圍著。但為什麼它們在動？),（它被一堆巨大的、人体大小的茧包围着。但为什么它们在动？）,(거대한 사람 크기의 고치들로 둘러싸여 있다. 하지만 왜 움직이고 있는 거지?),(Otoczone jest mnóstwem ogromnych kokonów wielkości człowieka. Ale dlaczego się poruszają?),(Воно оточене купою величезних коконів розміром з людину. Але чому вони рухаються?),"(Het is omringd door een hoop enorme, mensgrote cocons. Maar waarom bewegen ze?)","(Bir sürü devasa, insan boyutunda kozanın arasında. Ama neden hareket ediyorlar?)"
L_D_PERS_ATTACK_ASPECT,,(It's making annoying clicking noises by pounding its staff on the ground. It must be agitated.),(杖を地面に叩きつけて、うるさいカチカチ音を立てている。イライラしているに違いない。),"(Es macht nervige Klickgeräusche, indem es seinen Stab auf den Boden schlägt. Es muss aufgeregt sein.)",(Il fait des bruits de cliquetis agaçants en frappant son bâton sur le sol. Il doit être agité.),(Está haciendo ruidos molestos al golpear su bastón contra el suelo. Debe estar agitado.),(Está fazendo barulhos irritantes de clique ao bater seu cajado no chão. Deve estar agitado.),"(Он издает раздражающие щелкающие звуки, стуча посохом о землю. Должно быть, он взволнован.)",(Sta facendo rumori fastidiosi battendo il suo bastone sul terreno. Dev'essere agitato.),(牠正用法杖敲打地面發出惱人的喀噠聲。牠一定是很焦躁不安。),（它正用手杖敲击地面，发出烦人的咔嗒声。它一定很烦躁。）,(지팡이를 땅에 내리쳐서 짜증나는 딸깍거리는 소리를 내고 있어. 분명 화가 나 있는 것 같아.),"(Wydaje irytujące klikające dźwięki, uderzając swoją laską o ziemię. Musi być zdenerwowane.)","(Воно видає дратівливі клацаючі звуки, стукаючи своїм посохом об землю. Мабуть, воно роздратоване.)",(Het maakt irritante klikgeluiden door met zijn staf op de grond te stampen. Het moet geagiteerd zijn.),(Asasını yere vurarak sinir bozucu tıklama sesleri çıkarıyor. Huzursuz olmalı.)
L_D_PERS_ATTACK_BROWNIE,,I'M GONNA BASH THEIR BRAINS IN!\n\n(Its threats would seem a lot more promising if this creature's voice wasn't so high-pitched.),ぶっ殺してやるぞ！\n\n（この生き物の声がこんなに甲高くなければ、その脅しはもっと迫力があるだろう。）,"ICH WERDE IHNEN DIE SCHÄDEL EINSCHLAGEN!\n\n(Seine Drohungen würden viel überzeugender wirken, wenn die Stimme dieser Kreatur nicht so schrill wäre.)",JE VAIS LEUR DÉFONCER LE CRÂNE !\n\n(Ses menaces sembleraient bien plus crédibles si la voix de cette créature n'était pas aussi aiguë.),¡VOY A APLASTARLES LOS SESOS!\n\n(Sus amenazas parecerían mucho más prometedoras si la voz de esta criatura no fuera tan aguda.),VOU ESMAGAR OS CÉREBROS DELES!\n\n(Suas ameaças pareceriam muito mais promissoras se a voz desta criatura não fosse tão aguda.),"Я РАЗМОЗЖУ ИМ ЧЕРЕПА!\n\n(Его угрозы звучали бы гораздо убедительнее, если бы у этого существа не был такой писклявый голос.)",TI SPACCHERÒ IL CRANIO!\n\n(Le sue minacce sembrerebbero molto più convincenti se la voce di questa creatura non fosse così acuta.),我要把他們的腦袋砸爛！\n\n（如果這個生物的聲音不是那麼尖細的話，它的威脅聽起來會更有說服力。）,我要打爆他们的脑袋！\n\n（如果这个生物的声音不是那么尖细的话，它的威胁听起来会更有说服力。）,저 녀석들의 머리통을 박살낼 거야!\n\n(이 생물의 목소리가 그렇게 높지만 않았다면 저 위협이 훨씬 더 믿음직스러웠을 텐데.),"ROZWALĘ IM ŁEPETYNY!\n\n(Jego groźby brzmiałyby znacznie bardziej przekonująco, gdyby głos tego stworzenia nie był tak piskliwy.)","Я РОЗТРОЩУ ЇХНІ МІЗКИ!\n\n(Його погрози звучали б набагато переконливіше, якби голос цієї істоти не був таким писклявим.)",IK GA HUN HERSENS INSLAAN!\n\n(Zijn bedreigingen zouden veel overtuigender lijken als de stem van dit wezen niet zo hoog was.),"BEYINLERINI DAĞITACAĞIM!\n\n(Bu yaratığın sesi bu kadar tiz olmasaydı, tehditleri çok daha inandırıcı görünebilirdi.)"
L_D_PERS_ATTACK_CENTAUR,,Let's go on a raid! I want to see a village burn down before nightfall!,襲撃に行こう！日没までに村が燃え落ちるのを見たいんだ！,"Lasst uns einen Überfall starten! Ich will ein Dorf brennen sehen, bevor die Nacht anbricht!",Allons faire un raid ! Je veux voir un village brûler avant la tombée de la nuit !,¡Vamos a hacer una incursión! ¡Quiero ver arder una aldea antes del anochecer!,Vamos fazer um ataque! Quero ver uma aldeia queimar antes do anoitecer!,"Отправимся на набег! Хочу увидеть, как деревня сгорит дотла до наступления ночи!",Andiamo a fare un'incursione! Voglio vedere un villaggio bruciare prima del tramonto!,我們去襲擊吧！我想在天黑前看到一個村莊被燒毀！,去突袭吧！我想在天黑前看到一个村庄被烧毁！,습격을 떠나자! 해가 지기 전에 마을이 불타는 걸 보고 싶어!,Chodźmy na rajd! Chcę zobaczyć płonącą wioskę przed zmierzchem!,"Вирушаймо на набіг! Я хочу побачити, як село згорить дотла до настання ночі!",Laten we op rooftocht gaan! Ik wil een dorp zien afbranden voor het donker wordt!,Bir baskına çıkalım! Gece olmadan önce bir köyün yanışını görmek istiyorum!
L_D_PERS_ATTACK_DRYAD,,I will show the world what it means to disrespect nature.,自然を軽んじるとはどういうことか、世界に見せてやる。,"Ich werde der Welt zeigen, was es bedeutet, die Natur zu missachten.",Je montrerai au monde ce que signifie manquer de respect à la nature.,Mostraré al mundo lo que significa faltar el respeto a la naturaleza.,Eu mostrarei ao mundo o que significa desrespeitar a natureza.,"Я покажу миру, что значит проявлять неуважение к природе.",Mostrerò al mondo cosa significa mancare di rispetto alla natura.,我將讓世界明白，不尊重自然的代價是什麼。,我要让世界明白藐视自然的代价。,자연을 경시한다는 것이 무엇을 의미하는지 세상에 보여주겠다.,"Pokażę światu, co znaczy brak szacunku dla natury.","Я покажу світові, що означає зневажати природу.",Ik zal de wereld laten zien wat het betekent om de natuur te minachten.,Doğaya saygısızlık etmenin ne demek olduğunu dünyaya göstereceğim.
L_D_PERS_ATTACK_ELF,,No one shall trespass through our lands without consequences.,我らの領地を無断で通る者には必ず報いがあるだろう。,Niemand soll ungestraft durch unsere Länder ziehen.,Nul ne traversera nos terres sans en subir les conséquences.,Nadie atravesará nuestras tierras sin consecuencias.,Ninguém atravessará nossas terras sem consequências.,Никто не пройдет через наши земли безнаказанно.,Nessuno attraverserà le nostre terre senza subirne le conseguenze.,沒有人能夠無懲罰地穿越我們的領地。,此山是我开，此树是我栽，要打此处过，留下买路财。不然的话，大砍刀一抡一个，管杀不管埋！,아무도 대가 없이 우리 영토를 침범할 수 없다.,Nikt nie będzie bezkarnie przekraczał naszych ziem.,Ніхто не пройде через наші землі без наслідків.,Niemand zal ongestraft door onze landen trekken.,Kimse sonuçlarına katlanmadan topraklarımızdan geçemez.
